Player,Player.1,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Apps,Mins
"164Timothy WeahLille, 23, D(L),M(LR),FW","Timothy Weah Lille, 23, D(L),M(LR),FW",2,0.7,31.5,85.6,0.5,1.0,-,6.61,13(7),1262.0
"165David CostaLens, 22, AM(CL)","David Costa Lens, 22, AM(CL)",3,1.0,24.8,85.7,0.2,0.6,0.1,6.6,16(11),1369.0
"166Lilian BrassierBrest, 23, D(CL)","Lilian Brassier Brest, 23, D(CL)",-,0.3,39.3,77.7,0.3,3.9,-,6.6,26(1),2284.0
"167Joris ChotardMontpellier, 21, DMC","Joris Chotard Montpellier, 21, DMC",2,0.6,30.7,79.8,0.1,1.9,0.1,6.6,19(7),1803.0
"168Bafodé DiakitéLille, 22, D(CR)","Bafodé Diakité Lille, 22, D(CR)",-,0.2,48.7,88.3,0.1,1.4,-,6.59,22(3),1981.0
"169Ignatius GanagoNantes, 24, AM(LR),FW","Ignatius Ganago Nantes, 24, AM(LR),FW",3,0.4,11.6,66.8,-,0.4,-,6.59,12(9),1175.0
"170Mostafa MohamedNantes, 25, FW","Mostafa Mohamed Nantes, 25, FW",2,0.5,9.0,61.1,-,0.1,-,6.59,14(15),1460.0
"171Xavier ChavalerinTroyes, 32, DMC,M(L)","Xavier Chavalerin Troyes, 32, DMC,M(L)",2,0.7,30.4,84.0,0.3,1.3,0.1,6.59,19(8),1837.0
"172Brendan ChardonnetBrest, 28, D(C)","Brendan Chardonnet Brest, 28, D(C)",-,0.3,42.8,81.5,0.1,5.0,-,6.59,18(3),1679.0
"173Juan BernatPSG, 30, D(L),M(CL)","Juan Bernat PSG, 30, D(L),M(CL)",3,0.7,31.4,93.3,0.1,0.3,-,6.59,12(9),1137.0
"174Jérémy DokuRennes, 20, AM(LR)","Jérémy Doku Rennes, 20, AM(LR)",-,0.6,12.9,84.1,0.2,0.2,-,6.58,5(15),609.0
"175Mahdi CamaraBrest, 24, D(CR),DMC","Mahdi Camara Brest, 24, D(CR),DMC",-,0.3,23.9,85.1,-,0.5,-,6.58,17(5),1468.0
"176Brecht DejaegereToulouse, 31, AM(C)","Brecht Dejaegere Toulouse, 31, AM(C)",1,0.6,22.5,80.6,-,0.9,0.2,6.58,22(2),1630.0
"177Maxime Le MarchandStrasbourg, 33, D(CL)","Maxime Le Marchand Strasbourg, 33, D(CL)",-,0.1,45.6,79.2,0.2,3.3,-,6.58,18(3),1568.0
"178Ismaël DoukouréStrasbourg, 19, D(C)","Ismaël Doukouré Strasbourg, 19, D(C)",1,0.2,36.4,81.6,0.1,2.5,0.1,6.58,17(2),1562.0
"179Bradley LockoReims, 20, D(L),M(L)","Bradley Locko Reims, 20, D(L),M(L)",-,0.5,23.5,81.0,0.2,0.9,0.1,6.58,13(2),1060.0
"180Lovro MajerRennes, 25, AM(CR)","Lovro Majer Rennes, 25, AM(CR)",3,1.1,26.7,83.6,0.5,1.0,-,6.57,12(11),1102.0
"181Dimitri LiénardStrasbourg, 35, D(L),M(CL)","Dimitri Liénard Strasbourg, 35, D(L),M(CL)",-,1.3,31.0,77.7,1.5,2.6,-,6.57,18(5),1474.0
"182Himad AbdelliAngers, 23, AM(CL)","Himad Abdelli Angers, 23, AM(CL)",-,1.1,33.9,82.4,0.2,1.7,-,6.57,15(6),1353.0
"183Dimitri PayetMarseille, 36, M(CLR),FW","Dimitri Payet Marseille, 36, M(CLR),FW",3,1.6,18.4,78.3,0.6,1.3,0.1,6.56,8(12),720.0
"184Matz SelsStrasbourg, 31, GK","Matz Sels Strasbourg, 31, GK",-,-,23.0,63.3,-,5.3,-,6.56,29,2610.0
"185Arnaud NordinMontpellier, 24, AM(CLR),FW","Arnaud Nordin Montpellier, 24, AM(CLR),FW",2,0.3,14.5,77.8,0.2,0.4,-,6.56,21(6),1645.0
"186Maxime EstèveMontpellier, 20, D(C)","Maxime Estève Montpellier, 20, D(C)",-,0.1,31.8,80.7,-,1.5,-,6.56,15(4),1362.0
"187Vincent MarchettiAC Ajaccio, 25, M(C)","Vincent Marchetti AC Ajaccio, 25, M(C)",1,0.5,36.0,80.8,-,2.7,0.2,6.56,22(1),1843.0
"188José FonteLille, 39, D(C)","José Fonte Lille, 39, D(C)",-,0.2,61.4,90.4,-,3.5,-,6.55,23(1),1963.0
"189Wahbi KhazriMontpellier, 32, M(CLR),FW","Wahbi Khazri Montpellier, 32, M(CLR),FW",1,0.4,15.2,73.8,0.4,0.8,-,6.55,14(7),1223.0
"190Renaud RipartTroyes, 30, D(R),M(CLR),FW","Renaud Ripart Troyes, 30, D(R),M(CLR),FW",1,0.8,16.7,70.0,0.1,0.2,-,6.55,15(11),1319.0
"191Carlos SolerPSG, 26, M(CLR)","Carlos Soler PSG, 26, M(CLR)",2,0.6,24.5,87.5,0.2,0.7,0.1,6.54,10(8),845.0
"192Mateusz WieteskaClermont Foot, 26, D(C)","Mateusz Wieteska Clermont Foot, 26, D(C)",1,0.1,47.1,82.6,-,2.4,-,6.54,28,2520.0
"193Thomas DelaineStrasbourg, 31, D(L),M(LR)","Thomas Delaine Strasbourg, 31, D(L),M(LR)",2,0.5,22.8,69.0,0.9,0.3,-,6.54,11(4),942.0
"194Nicolas CozzaMontpellier, 24, D(CL)","Nicolas Cozza Montpellier, 24, D(CL)",1,0.4,28.9,73.4,0.2,1.4,0.1,6.54,14(3),1275.0
"195Mohamed YoussoufAC Ajaccio, 35, D(R)","Mohamed Youssouf AC Ajaccio, 35, D(R)",-,0.6,32.4,74.6,0.7,1.7,-,6.54,21(3),1917.0
"196Massadio HaïdaraLens, 30, D(CL),M(L)","Massadio Haïdara Lens, 30, D(CL),M(L)",-,0.2,29.0,87.4,0.1,1.2,-,6.54,15(12),1328.0
"197Kamory DoumbiaReims, 20, AM(C)","Kamory Doumbia Reims, 20, AM(C)",2,0.8,18.6,81.3,-,0.6,-,6.53,11(10),938.0
"198Birama TouréAuxerre, 30, DMC","Birama Touré Auxerre, 30, DMC",-,0.1,41.3,80.7,0.1,3.8,-,6.53,29,2596.0
"199Maximiliano CaufriezClermont Foot, 26, D(CR)","Maximiliano Caufriez Clermont Foot, 26, D(CR)",-,-,42.9,88.9,-,2.8,-,6.53,16(1),1414.0
"200Yohann MagninClermont Foot, 25, DMC","Yohann Magnin Clermont Foot, 25, DMC",-,0.6,39.0,84.9,0.1,1.9,-,6.53,22(7),2048.0
"201Hugo EkitikePSG, 20, FW","Hugo Ekitike PSG, 20, FW",3,0.4,12.7,82.3,-,0.2,-,6.53,8(12),855.0
"202Stephy MavididiMontpellier, 24, AM(LR),FW","Stephy Mavididi Montpellier, 24, AM(LR),FW",1,0.5,13.1,76.2,0.1,0.2,0.1,6.52,12(5),974.0
"203Lesley UgochukwuRennes, 19, M(C)","Lesley Ugochukwu Rennes, 19, M(C)",1,0.1,29.4,87.1,-,1.4,-,6.52,10(8),1025.0
"204Evann GuessandNantes, 21, AM(R),FW","Evann Guessand Nantes, 21, AM(R),FW",2,0.4,9.2,72.4,0.1,0.2,-,6.52,13(13),1110.0
"205Yan ValeryAngers, 24, D(CR),M(R)","Yan Valery Angers, 24, D(CR),M(R)",-,0.4,30.4,76.6,0.5,1.6,-,6.52,21,1728.0
"206Jean-Eudes AholouStrasbourg, 29, DMC","Jean-Eudes Aholou Strasbourg, 29, DMC",1,0.3,21.3,75.5,-,1.0,0.1,6.52,14(9),1135.0
"207Jordan FerriMontpellier, 31, M(C)","Jordan Ferri Montpellier, 31, M(C)",2,0.9,58.6,86.2,0.3,4.3,0.2,6.52,24(1),2039.0
"208Elbasan RashaniClermont Foot, 29, AM(CLR)","Elbasan Rashani Clermont Foot, 29, AM(CLR)",1,0.4,19.9,78.6,0.1,0.3,-,6.51,18(5),1529.0
"209Théo Le BrisLorient, 20, M(L)","Théo Le Bris Lorient, 20, M(L)",1,0.5,21.4,81.5,0.1,0.2,-,6.51,14(8),1267.0
"210Wesley SaïdLens, 27, AM(CLR),FW","Wesley Saïd Lens, 27, AM(CLR),FW",-,0.3,9.3,82.1,0.1,0.4,0.1,6.5,6(12),604.0
"211Pedro ChirivellaNantes, 25, DMC","Pedro Chirivella Nantes, 25, DMC",1,0.9,53.7,86.3,-,5.0,-,6.5,23(1),1903.0
"212Falaye SackoMontpellier, 27, D(CR),M(R)","Falaye Sacko Montpellier, 27, D(CR),M(R)",3,0.6,28.6,80.4,0.3,0.9,-,6.5,21(5),1842.0
"213Jean-Kévin DuverneBrest, 25, D(CLR)","Jean-Kévin Duverne Brest, 25, D(CLR)",-,0.3,32.4,74.8,0.3,2.5,-,6.5,19(6),1834.0
"214Noah FadigaBrest, 23, D(R)","Noah Fadiga Brest, 23, D(R)",-,0.1,23.8,80.3,0.2,0.7,-,6.5,15(4),1203.0
"215Hugo MagnettiBrest, 24, DMC","Hugo Magnetti Brest, 24, DMC",2,0.4,23.6,83.9,0.3,1.8,-,6.49,15(10),1377.0
"216Dion LopyReims, 21, DMC","Dion Lopy Reims, 21, DMC",1,0.7,26.3,85.8,-,2.0,-,6.49,14(9),1160.0
"217Alexis Claude-MauriceLens, 24, AM(CL)","Alexis Claude-Maurice Lens, 24, AM(CL)",2,0.4,11.8,86.2,0.1,0.2,-,6.49,4(12),497.0
"218Renato SanchesPSG, 25, M(CR)","Renato Sanches PSG, 25, M(CR)",-,0.5,28.5,91.5,0.1,1.5,0.1,6.49,4(13),526.0
"219Yoann CathlineLorient, 20, AM(L)","Yoann Cathline Lorient, 20, AM(L)",1,0.4,12.7,70.9,0.4,0.3,-,6.48,8(8),817.0
"220Gaetan PerrinAuxerre, 26, AM(L)","Gaetan Perrin Auxerre, 26, AM(L)",1,0.8,11.7,76.5,0.3,0.8,-,6.48,12(16),1142.0
"221Stéphane DiarraLorient, 24, AM(R)","Stéphane Diarra Lorient, 24, AM(R)",-,0.4,10.9,74.6,0.1,-,-,6.48,13(13),1008.0
"222Abdu ContéTroyes, 25, D(L),M(L)","Abdu Conté Troyes, 25, D(L),M(L)",2,0.8,33.7,80.0,0.5,1.3,0.1,6.48,13(3),1179.0
"223Sanjin PrcicStrasbourg, 29, M(C)","Sanjin Prcic Strasbourg, 29, M(C)",1,0.4,37.4,85.4,0.2,3.8,0.1,6.47,17(8),1517.0
"224Mickaël AlphonseAC Ajaccio, 33, D(LR)","Mickaël Alphonse AC Ajaccio, 33, D(LR)",-,0.4,21.4,69.6,0.2,1,-,6.47,12(10),1201.0
"225Léo LeroyMontpellier, 23, DMC","Léo Leroy Montpellier, 23, DMC",-,0.5,21.1,76.6,0.1,0.9,-,6.46,11(8),893.0
"226Lucas PerrinStrasbourg, 24, D(C)","Lucas Perrin Strasbourg, 24, D(C)",-,0.2,29.2,82.5,0.1,2.3,-,6.45,11(7),1142.0
"227Mathias Pereira LageBrest, 26, M(CLR)","Mathias Pereira Lage Brest, 26, M(CLR)",1,0.5,16.8,72.6,0.1,0.8,-,6.45,14(4),1088.0
"228Issa KaboréMarseille, 21, D(R),M(R)","Issa Kaboré Marseille, 21, D(R),M(R)",-,0.5,16.5,81.5,0.4,0.4,-,6.45,5(10),622.0
"229Achraf DariBrest, 23, D(C)","Achraf Dari Brest, 23, D(C)",-,0.1,38.2,79.6,-,3.8,-,6.45,15(3),1317.0
"230Jim AllevinahClermont Foot, 28, M(LR)","Jim Allevinah Clermont Foot, 28, M(LR)",-,0.5,20.0,83.2,0.3,0.2,-,6.45,19(8),1750.0
"231Muhammed ChamClermont Foot, 22, AM(C)","Muhammed Cham Clermont Foot, 22, AM(C)",2,0.8,23.7,82.4,0.5,1.1,0.1,6.45,17(12),1487.0
"232Ross BarkleyNice, 29, M(CLR)","Ross Barkley Nice, 29, M(CLR)",2,0.8,15.9,84.0,0.4,0.6,-,6.45,7(13),677.0
"233Yoann SalmierTroyes, 30, D(C)","Yoann Salmier Troyes, 30, D(C)",-,0.1,47.6,83.8,-,2.5,-,6.44,27,2332.0
"234Samuel MoutoussamyNantes, 26, M(CL)","Samuel Moutoussamy Nantes, 26, M(CL)",2,0.5,32.1,86.9,-,1.6,-,6.44,18(8),1637.0
"235Bevic Moussiti-OkoAC Ajaccio, 28, FW","Bevic Moussiti-Oko AC Ajaccio, 28, FW",-,0.3,9.2,57.3,-,0.1,-,6.44,7(10),696.0
"236Moussa SissokoNantes, 33, M(CR)","Moussa Sissoko Nantes, 33, M(CR)",-,0.7,26.1,80.5,0.3,0.8,-,6.44,18(4),1536.0
"237Colin DagbaStrasbourg, 24, D(R),M(R)","Colin Dagba Strasbourg, 24, D(R),M(R)",-,0.7,17.8,85.3,0.5,0.3,-,6.43,9(7),711.0
"238Komnen AndricClermont Foot, 27, FW","Komnen Andric Clermont Foot, 27, FW",3,0.5,14.6,75.3,-,0.6,-,6.43,16(12),1379.0
"239Julien PonceauLorient, 22, AM(C)","Julien Ponceau Lorient, 22, AM(C)",4,1,24.8,83.1,-,0.7,-,6.43,17(9),1423.0
"240Gauthier GallonTroyes, 29, GK","Gauthier Gallon Troyes, 29, GK",-,-,25.8,60.8,-,4.1,-,6.43,22,1980.0
"241Wilson OdobertTroyes, 18, AM(L)","Wilson Odobert Troyes, 18, AM(L)",2,0.7,13.7,79.0,0.3,0.3,-,6.42,13(13),1285.0
"242Miha BlazicAngers, 29, D(C)","Miha Blazic Angers, 29, D(C)",-,-,50.9,87.1,-,3.8,-,6.42,20(1),1774.0
"243Haris BelkeblaBrest, 29, DMC","Haris Belkebla Brest, 29, DMC",-,0.3,29.2,84.6,0.1,1.3,-,6.42,21(8),1901.0
"244Grejohn KyeiClermont Foot, 27, FW","Grejohn Kyei Clermont Foot, 27, FW",2,0.2,11.4,70.0,0.1,0.4,-,6.41,17(11),1497.0
"245Arbër ZeneliReims, 28, AM(LR),FW","Arbër Zeneli Reims, 28, AM(LR),FW",2,1.1,16.9,77.8,0.4,0.4,0.1,6.4,11(9),932.0
"246Rayan RavelosonAuxerre, 26, D(C),DMC","Rayan Raveloson Auxerre, 26, D(C),DMC",-,0.3,25.6,83.1,0.2,2.0,-,6.4,18(7),1636.0
"247Gerzino NyamsiStrasbourg, 26, D(C)","Gerzino Nyamsi Strasbourg, 26, D(C)",-,0.1,43.3,83.8,-,3.2,-,6.4,16,1296.0
"248Maxime GonalonsClermont Foot, 34, D(C),M(C)","Maxime Gonalons Clermont Foot, 34, D(C),M(C)",-,0.3,31.8,88.2,-,2.3,-,6.4,13(4),940.0
"249Thomas ManganiAC Ajaccio, 35, M(C)","Thomas Mangani AC Ajaccio, 35, M(C)",1,1.2,31.3,71.3,1.1,2.9,0.1,6.4,9(10),901.0
"250Adrien ThomassonStrasbourg, 29, M(CLR)","Adrien Thomasson Strasbourg, 29, M(CLR)",2,1.1,34.1,82.8,0.3,0.9,0.1,6.39,10(5),938.0
"251Paul BernardoniAngers, 25, GK","Paul Bernardoni Angers, 25, GK",-,-,20.2,62.8,-,3.7,-,6.39,21,1890.0
"252Mohamed BayoLille, 24, FW","Mohamed Bayo Lille, 24, FW",1,0.6,5.5,63.6,-,0.1,-,6.39,5(15),543.0
"253Pablo RosarioNice, 26, D(C),DMC","Pablo Rosario Nice, 26, D(C),DMC",1,0.7,31.8,89.1,0.1,1.5,-,6.38,12(11),1285.0
"254Erik Palmer-BrownTroyes, 25, D(C)","Erik Palmer-Brown Troyes, 25, D(C)",-,0.2,38.1,84.0,-,2.1,-,6.38,27(2),2384.0
"255Christophe HérelleBrest, 30, D(CR)","Christophe Hérelle Brest, 30, D(CR)",-,0.2,26.9,86.3,-,1.8,-,6.38,12(4),1060.0
"256Cyrille BayalaAC Ajaccio, 26, AM(R)","Cyrille Bayala AC Ajaccio, 26, AM(R)",1,0.6,17.9,64.5,0.1,0.4,-,6.37,21(6),1651.0
"257Thierno BaldéTroyes, 20, D(R),M(R)","Thierno Baldé Troyes, 20, D(R),M(R)",-,0.6,25.8,82.9,0.2,0.5,-,6.37,20(4),1714.0
"258Adrien HunouAngers, 29, AM(CLR),FW","Adrien Hunou Angers, 29, AM(CLR),FW",1,0.6,21.8,75.6,0.1,0.3,-,6.37,23(2),1779.0
"259Ruben AguilarMonaco, 29, D(R),M(R)","Ruben Aguilar Monaco, 29, D(R),M(R)",-,0.1,30.8,83.4,0.3,0.9,-,6.37,11(6),916.0
"260Yasser LarouciTroyes, 22, D(L),M(L)","Yasser Larouci Troyes, 22, D(L),M(L)",-,0.5,20.7,77.2,0.4,0.3,0.1,6.37,14(7),1188.0
"261Ibrahima KonéLorient, 23, FW","Ibrahima Koné Lorient, 23, FW",1,0.4,8.1,65.8,-,-,-,6.37,8(20),973.0
"262Oumar GonzalezAC Ajaccio, 25, D(C)","Oumar Gonzalez AC Ajaccio, 25, D(C)",-,-,37.3,82.0,-,1.5,-,6.37,21(1),1859.0
"263Romain HamoumaAC Ajaccio, 36, M(CLR),FW","Romain Hamouma AC Ajaccio, 36, M(CLR),FW",2,0.9,15.6,82.1,0.7,0.4,-,6.37,11(4),862.0
"264Mitchell van BergenReims, 23, AM(LR),FW","Mitchell van Bergen Reims, 23, AM(LR),FW",1,0.7,8.0,78.8,0.5,0.1,-,6.36,5(19),759.0
"265Souleyman DoumbiaAngers, 26, D(L),M(L)","Souleyman Doumbia Angers, 26, D(L),M(L)",-,0.5,32.8,79.9,0.5,1,-,6.36,21(1),1751.0
"266Habib DiarraStrasbourg, 19, M(C)","Habib Diarra Strasbourg, 19, M(C)",-,0.5,18.6,78.4,0.2,0.7,0.1,6.36,10(10),986.0
"267Cédric HountondjiAngers, 29, D(C)","Cédric Hountondji Angers, 29, D(C)",-,0.1,42.1,86.6,-,2.3,-,6.35,28(1),2542.0
"268Lassine SinayokoAuxerre, 23, AM(R)","Lassine Sinayoko Auxerre, 23, AM(R)",2,0.5,16.7,77.5,0.2,0.4,-,6.35,14(12),1294.0
"269Amine SalamaAngers, 22, FW","Amine Salama Angers, 22, FW",1,0.4,12.3,75.9,0.1,0.1,-,6.35,12(13),1245.0
"270Moussa DiarraToulouse, 22, D(CL)","Moussa Diarra Toulouse, 22, D(CL)",1,0.3,23.5,84.5,0.2,0.8,-,6.35,10(10),1043.0
"271Billal BrahimiNice, 23, Forward","Billal Brahimi Nice, 23, Forward",2,0.6,10.5,82.8,0.5,0.2,-,6.35,3(17),553.0
"272Dennis AppiahNantes, 30, D(CLR),M(R)","Dennis Appiah Nantes, 30, D(CLR),M(R)",-,0.3,25.1,75.9,0.3,0.6,-,6.34,9(6),796.0
"273Moussa DembéléLyon, 26, FW","Moussa Dembélé Lyon, 26, FW",-,0.2,8.5,72.6,-,0.1,-,6.34,8(14),853.0
"274Mathieu CoutadeurAC Ajaccio, 37, M(C)","Mathieu Coutadeur AC Ajaccio, 37, M(C)",-,0.4,46.9,84.4,0.1,3.5,0.1,6.33,16(3),1435.0
"275Pierrick CapelleAngers, 35, D(L),M(CLR)","Pierrick Capelle Angers, 35, D(L),M(CLR)",2,0.5,26.1,86.6,0.5,1.2,-,6.33,13(9),1224.0
"276Khalil FayadMontpellier, 18, DMC","Khalil Fayad Montpellier, 18, DMC",2,0.3,14.1,84.0,0.1,0.6,0.1,6.33,5(15),548.0
"277Riad NouriAC Ajaccio, 37, M(LR)","Riad Nouri AC Ajaccio, 37, M(LR)",1,1,17.5,73.1,1,0.5,-,6.33,13(12),1359.0
"278Birger MelingRennes, 28, D(LR),DMC","Birger Meling Rennes, 28, D(LR),DMC",-,0.1,21.6,87.4,0.1,1.0,-,6.33,6(15),825.0
"279Jérémie BelaClermont Foot, 29, M(LR)","Jérémie Bela Clermont Foot, 29, M(LR)",1,0.2,11.2,72.6,0.2,0.1,-,6.33,7(9),689.0
"280Benoît CostilAuxerre, 35, GK","Benoît Costil Auxerre, 35, GK",-,-,27.3,66.5,-,8.4,-,6.32,19,1710.0
"281Bonke InnocentLorient, 27, DMC","Bonke Innocent Lorient, 27, DMC",1,0.3,22.5,88.6,-,0.6,-,6.32,10(9),913.0
"282Enzo Tchato MbiayiMontpellier, 20, D(R)","Enzo Tchato Mbiayi Montpellier, 20, D(R)",1,0.3,19.5,74.7,0.5,0.4,-,6.32,10(9),993.0
"283Julian JeanvierAuxerre, 31, D(C)","Julian Jeanvier Auxerre, 31, D(C)",-,-,38.4,84.7,-,2.8,-,6.32,15(1),1311.0
"284Andreas BruusTroyes, 24, D(R),M(R)","Andreas Bruus Troyes, 24, D(R),M(R)",2,1,18.7,73.3,0.8,0.8,-,6.31,14(6),1282.0
"285Ibrahima SissokoStrasbourg, 25, D(C),DMC","Ibrahima Sissoko Strasbourg, 25, D(C),DMC",-,0.2,21.2,75.6,0.2,0.9,-,6.31,8(11),883.0
"286Gauthier HeinAuxerre, 26, AM(R)","Gauthier Hein Auxerre, 26, AM(R)",-,0.8,17.2,86.5,0.4,1.5,-,6.31,14(12),1207.0
"287Warren Zaïre-EmeryPSG, 17, Midfielder","Warren Zaïre-Emery PSG, 17, Midfielder",-,0.1,22.7,91.7,-,0.2,-,6.3,4(13),535.0
"288Florent OgierClermont Foot, 34, D(C)","Florent Ogier Clermont Foot, 34, D(C)",1,0.3,39.2,79.8,-,2.9,-,6.3,14(5),1312.0
"289M'Baye NiangAuxerre, 28, AM(LR),FW","M'Baye Niang Auxerre, 28, AM(LR),FW",-,0.2,10.4,64.4,-,0.3,-,6.28,14(9),1198.0
"290Abdallah SimaAngers, 21, AM(R),FW","Abdallah Sima Angers, 21, AM(R),FW",-,0.5,10.0,76.5,-,0.2,-,6.27,15(10),1360.0
"291Ismaël DialloAC Ajaccio, 26, D(L)","Ismaël Diallo AC Ajaccio, 26, D(L)",-,0.3,31.9,76.8,0.2,2.6,0.2,6.27,20(2),1726.0
"292Batista MendyAngers, 23, D(C),DMC","Batista Mendy Angers, 23, D(C),DMC",-,0.5,39.6,86.8,0.1,1.7,-,6.27,26,2137.0
"293Valère GermainMontpellier, 32, AM(CLR),FW","Valère Germain Montpellier, 32, AM(CLR),FW",-,0.2,7.3,67.9,0.1,-,-,6.26,5(21),636.0
"294Sébastien CorchiaNantes, 32, D(R),M(R)","Sébastien Corchia Nantes, 32, D(R),M(R)",1,0.2,11.8,76.1,0.4,0.5,-,6.26,5(16),700.0
"295Benjamin LeroyAC Ajaccio, 33, GK","Benjamin Leroy AC Ajaccio, 33, GK",-,-,24.1,56.6,-,7.2,-,6.25,26,2259.0
"296Islam SlimaniBrest, 34, FW","Islam Slimani Brest, 34, FW",1,0.8,22.3,72.5,0.1,0.6,0.1,6.25,11(5),989.0
"297Marcus CocoNantes, 26, M(LR),FW","Marcus Coco Nantes, 26, M(LR),FW",-,0.2,6.9,78.4,0.2,0.3,-,6.25,3(15),326.0
"298Ismail JakobsMonaco, 23, D(L),M(L)","Ismail Jakobs Monaco, 23, D(L),M(L)",2,0.3,15.3,70.9,0.5,0.2,-,6.24,5(19),670.0
"299Iké UgboTroyes, 24, FW","Iké Ugbo Troyes, 24, FW",1,0.1,3.4,69.0,-,-,-,6.23,5(12),434.0
"300Lebo MothibaStrasbourg, 27, FW","Lebo Mothiba Strasbourg, 27, FW",-,0.1,4.8,77.9,-,-,-,6.22,2(14),354.0
"301Ado OnaiwuToulouse, 27, Forward","Ado Onaiwu Toulouse, 27, Forward",1,0.2,7.9,75.6,-,0.1,0.1,6.21,4(22),724.0
"302Eliot MatazoMonaco, 21, DMC","Eliot Matazo Monaco, 21, DMC",-,0.1,23.5,83.5,-,1.7,-,6.21,9(6),818.0
"303Youssouf M'ChangamaAuxerre, 32, M(C)","Youssouf M'Changama Auxerre, 32, M(C)",-,0.4,14.5,85.9,0.4,0.9,0.1,6.2,6(15),645.0
"304Kevin SpadanudaAC Ajaccio, 26, M(L)","Kevin Spadanuda AC Ajaccio, 26, M(L)",1,0.4,9.1,79.6,-,0.1,-,6.2,7(8),603.0
"305Cédric AvinelAC Ajaccio, 36, D(C)","Cédric Avinel AC Ajaccio, 36, D(C)",-,-,32.2,84.8,-,1.8,-,6.19,16(3),1470.0
"306Sada ThioubAngers, 27, M(LR)","Sada Thioub Angers, 27, M(LR)",1,0.5,12.7,82.3,0.3,0.2,0.1,6.18,5(15),565.0
"307Clément VidalAC Ajaccio, 22, D(C)","Clément Vidal AC Ajaccio, 22, D(C)",-,0.1,29.7,75.9,0.1,2.8,-,6.18,14(5),1271.0
"308Veljko BirmancevicToulouse, 25, Midfielder","Veljko Birmancevic Toulouse, 25, Midfielder",-,0.1,6.0,72.5,-,0.1,-,6.11,1(19),325.0
